Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Northern Mariana Islands,MNP,Population growth (annual %),SP.POP.GROW,-2.25570725189976,-0.896950274724624,-0.700102071490281,-0.898187033104677,-1.10544695125402,-1.28073347255599,-1.44888981594755,-1.61620481831009,-1.78121757640998,-1.95055872430955,-1.25658949836081,-1.16183177026859,-1.93650806828242
Northern Mariana Islands,MNP,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,88163.2085931423,101221.813476644,102175.919298374,103553.840134417,97666.6951838749,74809.9658049898,70867.3609970749,76131.8384032764,82792.8427113304,76430.5889473338,68340.0181033702,93072.8925119571,109269.520580298
Norway,NOR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2,0.1,0.1,0.2,0.1,0.2,0.3,0.3,0.3,0.2,0.3,0.2,0.3
Norway,NOR,"Population, total",SP.POP.TOTL,4889252,4953088,5018573,5079623,5137232,5188607,5234519,5276968,5311916,5347896,5379475,5408320,5457127
Norway,NOR,Population growth (annual %),SP.POP.GROW,1.24566617956207,1.297189390693,1.31344098868985,1.20914158930136,1.12773667734928,0.995084736958414,0.880969815359919,0.807673181884948,0.660090844249,0.675061373245644,0.588757324043059,0.534772281874925,0.898395220610608
Norway,NOR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414
Norway,NOR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,23570.1798147325,25188.0074151885,24642.2978768596,23458.0233840053,23160.6502252547,18808.3077921839,17110.1897460545,17820.0661809335,19901.7615642016,19180.1864152801,16784.8630630058,19403.4600160211,23223.5829405935
Oman,OMN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,OMN,"Population, total",SP.POP.TOTL,2757446,3076763,3547106,3833913,4002439,4184895,4390877,4537396,4597877,4591241,4522497,4500424,4730226
Oman,OMN,Population growth (annual %),SP.POP.GROW,2.6751170964985,10.9573181300856,14.2253989455262,7.77538929058871,4.30179726376903,4.45776887230624,4.80473653238819,3.28242998732701,1.32413960038748,-0.144431732263903,-1.50860829621662,-0.489266037731458,4.98013669293962
Oman,OMN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,125,125,125,125,125,125,125,125,125,125,125,125,125
Oman,OMN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,987.304571124485,1131.73513834324,1204.36475491585,1225.4340119198,1266.61340849959,1380.47020838317,1424.69161195897,1519.23459514248,1569.33814626355,1390.41690981745,1278.39735206896,1455.31922370186,1538.3228133171
Pakistan,PAK,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,26.7,25.9,..,21.2,..,16.9,..,..,16.5,..,..,..,..
Pakistan,PAK,"Population, total",SP.POP.TOTL,199239047,203746065,207667125,211073978,214264647,217290883,220138869,223273967,226928892,230800899,235001746,239477801,243700667
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,2.47081701538021,2.23690940334662,1.90619981284679,1.62722414834854,1.50032405388564,1.40250113589189,1.30216393815952,1.41409990353131,1.62371483290292,1.69187124669657,1.80375141301202,1.8867779716011,1.74799739792983
Pakistan,PAK,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,494,494,494,494,494,494,494,494,494,494,494,494,494
Pakistan,PAK,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,10221.9163762354,10993.6038613491,12137.1732239921,12698.9240118945,13863.4544155068,16154.0532152373,17150.4759377239,16401.7847567871,16166.9671073752,15846.7968470167,14708.2119536914,13009.2481630213,13729.7602761496
Palau,PLW,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Population, total",SP.POP.TOTL,18396,18078,17765,17648,17715,17770,17797,17812,17814,17798,17792,17783,17759
Palau,PLW,Population growth (annual %),SP.POP.GROW,-1.68714418256042,-1.74375203014582,-1.74654999032287,-0.66077669618437,0.378927580628865,0.309990384912456,0.151826160128869,0.0842483691607325,0.0112277550221814,-0.0898573575007226,-0.0337173366498603,-0.0505973306648282,-0.135051508906549
Palau,PLW,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,8331.46422259967,9662.29590911979,11064.8063662003,12273.3224983788,13213.1989591137,14082.6548434996,14832.3611652459,15694.6297518495,16151.3273433486,16477.9066268111,13290.5608397749,15509.8069124139,17378.6070017557
Panama,PAN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,7.7,6.1,7.4,5.9,6.4,4.8,4.8,4.3,3.7,2.9,..,3.3,..
Panama,PAN,"Population, total",SP.POP.TOTL,3628535,3693505,3759256,3825329,3892101,3960035,4029086,4098707,4167860,4234700,4293261,4345405,4400773
Panama,PAN,Population growth (annual %),SP.POP.GROW,1.78385792968885,1.774688616656,1.76451937667994,1.74234111694192,1.73046380036004,1.73037489560864,1.72866876171939,1.71320068899723,1.67311565171591,1.59097727067192,1.37340966978709,1.20723809203153,1.26612423517538
Panama,PAN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2928,2928,2928,2928,2928,2928,2928,2928,2928,2928,2928,2928,2928
Panama,PAN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1866.86889851208,2288.37591141234,2635.0873631547,2560.77458976327,2723.17529825196,2484.5963398603,2316.39479758492,2477.76530986323,2566.36833735041,2575.77274140393,2429.61134585269,2607.57861874444,3102.28968594061
Papua New Guinea,PNG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,7633523,7859346,8081390,8302698,8523441,8743246,8961718,9178714,9394513,9609010,9815746,10012896,10203169
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,3.01998467654888,2.9153928127454,2.7860490568137,2.70166347823205,2.62396103229344,2.54613840522555,2.46804330802257,2.3925157995011,2.32386877655607,2.25754045467385,2.12866309675902,1.98860312209741,1.88244961375761
Papua New Guinea,PNG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,3142,3142,3142,3142,3142,3142,3142,3142,3142,3142,3142,3142,3142
Papua New Guinea,PNG,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,4750.96273669458,5805.40154542925,5642.16991672846,6435.68342733004,6652.25478942461,5879.33792308762,5775.15963399596,6152.2671153779,6258.44991640984,5821.18199548738,5365.47220721104,5976.93179789949,6205.62595379319
Paraguay,PRY,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,9.4,8.9,6.4,4.1,4.3,4.2,4.2,2.4,3.1,2.4,2.6,1.9,3.2
Paraguay,PRY,"Population, total",SP.POP.TOTL,5737971,5814626,5897008,5982445,6069811,6159103,6249126,6338660,6427382,6515058,6603739,6684182,6760464
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,1.16985801191993,1.32708039585856,1.40686361602641,1.43842436376869,1.44981205714477,1.46036822105512,1.45104639106418,1.42257756735462,1.38999117307295,1.35488116957369,1.35198907049682,1.21078357917422,1.13476871860664
Paraguay,PRY,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130
Paraguay,PRY,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,5072.11494019615,5861.35793645245,6519.37852981527,6746.80025696601,6667.13410360861,6231.71150338894,6217.03599995447,6736.16693725487,6978.49121548627,7037.00803692604,6133.32552410183,6826.20255614477,7350.63034300417
Peru,PER,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,11.2,10.3,9.5,8.6,8,8,7.5,7.3,6.1,5.4,10.3,5.2,4.8
Peru,PER,"Population, total",SP.POP.TOTL,29086019,29304086,29550366,29817919,30115826,30457600,30866494,31324637,31897584,32449303,32838579,33155882,33475438
Peru,PER,Population growth (annual %),SP.POP.GROW,0.652636898148331,0.746934823460309,0.83691693370644,0.901339196033327,0.994129278893009,1.12847381931302,1.33357065112944,1.47336535107465,1.81253577188754,1.71486934751345,1.19250495254373,0.961612354333265,0.959183909355287
Peru,PER,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738,1738
Peru,PER,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2162.91375885614,2383.91892522087,2614.61644401308,2781.27957677397,2866.83803761407,2909.85818010301,2985.19564024046,3038.12124959289,3168.51036609727,3400.78949767074,3227.57910235199,3484.38593882819,3548.06930572116
Philippines,PHL,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,21.3,..,..,14.6,..,..,8.3,..,..,8.1,..
Philippines,PHL,"Population, total",SP.POP.TOTL,96337125,98248614,100175512,102076336,103767130,105312992,106735719,108119693,109465287,110804683,112081264,113100950,113964338
Philippines,PHL,Population growth (annual %),SP.POP.GROW,2.04795425200975,1.96473852483036,1.94226237851608,1.87971579705684,1.64283283802775,1.47875384302116,1.34190709540685,1.28830186666283,1.23686033319068,1.21615534645287,1.1455140860985,0.905660310915421,0.760479216015364
Philippines,PHL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348
Philippines,PHL,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,12567.7317676382,13867.6669408192,13087.420943321,13621.9023794031,14262.2841914116,12637.5220324406,12464.0110508476,13913.3402919927,15658.2120316794,15874.5220531254,16150.9304813473,18635.5104895754,18891.2121169279
Poland,POL,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.6,0.6,0.4,0.6,0.6,0.5,0.4,0.4,0.3,0.1,0.2,0.1,0.3
Poland,POL,"Population, total",SP.POP.TOTL,38042794,38063255,38063164,38040196,38011735,37986412,37970087,37974826,37974750,37965475,37515748,36981559,36821749
Poland,POL,Population growth (annual %),SP.POP.GROW,-0.285609121534849,0.0537697088781007,-0.000239076003298365,-0.0603600174744649,-0.0748462292920506,-0.0666411009657168,-0.04298513087435,0.0124800985844923,-0.000200132782838419,-0.0244271070993493,-1.19164026205913,-1.4341408496549,-0.433070695882457
Poland,POL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,600,600,600,600,600,600,600,600,600,600,600,600,600
Poland,POL,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,22551.935098809,23246.5425416481,20593.4274224109,21676.4859642714,22120.6850127107,19215.7813014347,19980.2808866516,21442.3842768879,23541.1401075289,23343.3628970034,22299.4044062173,24711.4510062111,24620.5197587181
Portugal,PRT,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2,0.6,0.9,1,0.8,0.7,0.4,0.4,0.4,0.2,0.6,0.3,0.2
Portugal,PRT,"Population, total",SP.POP.TOTL,10573100,10557560,10514844,10457295,10401062,10358076,10325452,10300300,10283822,10286263,10297081,10361831,10434332
Portugal,PRT,Population growth (annual %),SP.POP.GROW,0.0459100367184907,-0.147084878575482,-0.405421787747567,-0.548815210952228,-0.539190466792077,-0.414141101993213,-0.315459016997883,-0.243889410358812,-0.160104021146769,0.0237334946497115,0.10511412524675,0.626850165433157,0.697256448023043
Portugal,PRT,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,854,854,854,854,854,854,854,854,854,854,854,854,854
Portugal,PRT,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,26414.8810634548,27170.0766543278,27742.024476618,28212.0499737431,28576.0988023209,29242.041465085,29978.0889268918,30328.479490518,30679.9181934488,31830.5284993358,31427.1130762831,32619.0704601174,35353.6821570014
Puerto Rico (US),PRI,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico (US),PRI,"Population, total",SP.POP.TOTL,3724465,3693464,3661045,3631427,3585017,3535167,3480432,3410837,3290690,3302691,3281590,3262711,3220137
Puerto Rico (US),PRI,Population growth (annual %),SP.POP.GROW,-0.427201373092374,-0.835844626893592,-0.881614530044632,-0.812294181036195,-1.28624679549527,-1.40026759210966,-1.5604116086776,-2.01987082911005,-3.58604464903081,0.364032148393714,-0.640952967813737,-0.576961615031384,-1.31345396519316
Puerto Rico (US),PRI,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054
Puerto Rico (US),PRI,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,76462.6119486736,103261.510293068,108470.387023229,103697.062789144,95840.6898934238,68985.2433380102,61253.6217997091,63279.8767486216,71039.9308240078,66841.3623185691,51683.5681078949,71751.9363398856,88701.4689763536
Qatar,QAT,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,0,..,..,..,..,..
Qatar,QAT,"Population, total",SP.POP.TOTL,1616832,1624761,1722438,1916426,2151745,2344557,2477113,2545820,2580734,2638657,2794148,2504910,2657333
Qatar,QAT,Population growth (annual %),SP.POP.GROW,0.491609879237911,0.489204894825294,5.83800010216327,10.6721263976401,11.5817147814941,8.58173306173289,5.49972976958708,2.73590293320866,1.3621056096195,2.21962210028933,5.72571544841687,-10.9274424335586,5.90701824957099
Qatar,QAT,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,74,74,74,74,74,74,74,74,74,74,74,74,74
Qatar,QAT,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,8399.5374234284,9560.6755277458,8929.95366231474,9497.67411615237,10031.7710755404,8977.01748158196,9404.54005870715,10727.9822007426,12416.134317959,12909.6104013244,13009.1770573223,14907.9803652143,15503.551804598
Romania,ROU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,6.3,7.1,8.4,8.7,8.9,7.6,5.2,4.9,3.7,3.1,2.4,2,1.5
Romania,ROU,"Population, total",SP.POP.TOTL,20246871,20147528,20058035,19983693,19908979,19815616,19702267,19588715,19473970,19371648,19265250,19122059,19048502
Romania,ROU,Population growth (annual %),SP.POP.GROW,-0.593959183588628,-0.491866212866043,-0.445177936198383,-0.371323062878035,-0.374575497762261,-0.470052227864654,-0.573660845379617,-0.578007015146885,-0.587493307403584,-0.526814821936341,-0.550759892541776,-0.746036478523061,-0.385412679960785
Romania,ROU,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,637,637,637,637,637,637,637,637,637,637,637,637,637
Romania,ROU,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,10674.990234375,14305.33203125,15401.8515625,15941.4482421875,14055.47265625,9277.7138671875,8663.158203125,10658.9130859375,11211.8876953125,11447.701171875,10108.3271484375,12425.029296875,15619.6142578125
Russian Federation,RUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.2,0.1,0.1,0.1,0.4,0.4,0.4,0.4,0.2,0.3,0.1,0.2,0.1
Russian Federation,RUS,"Population, total",SP.POP.TOTL,142849468,143018195,143378447,143805638,144237223,144640716,145015460,145293260,145398106,145453291,145245148,144746762,144236933
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,0.0448964884428055,0.118045544446964,0.251575708072649,0.297503474179596,0.299667432459938,0.279352077762368,0.258751057379474,0.191382528772924,0.0721356165400605,0.037947213753429,-0.143202031827637,-0.343724409889771,-0.352843110363082
Russian Federation,RUS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,460,460,460,460,460,460,460,460,460,460,460,460,460
Russian Federation,RUS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,593.624927744346,651.133677964662,706.817269168561,704.92421851123,724.957526520906,733.998629882494,729.519133812945,758.300966509647,771.773511207309,810.051412137354,778.701498925026,829.544845263697,975.469323735369
Rwanda,RWA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,70.2,..,..,65.2,..,..,63.8,..,..,..,..,..,..
Rwanda,RWA,"Population, total",SP.POP.TOTL,10317553,10573733,10829901,11093340,11364757,11640022,11919183,12202060,12487996,12776103,13065837,13355260,13651030
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2.52365134392041,2.45262873450153,2.39380128171382,2.40340085493768,2.41721473954366,2.39322566941773,2.36997866838859,2.34556709244995,2.31630729613291,2.28086099658628,2.24244883430144,2.1909353521865,2.19046619232976
Rwanda,RWA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212
